"","Vol","Page","Area","Witness","Location","Url","header"
"522",3,"1986","Ross-shire, Balmacara","Donald Macrae","Camuslongert","http://napier-ross.blogspot.com/2011/08/balmacara-2-august-1883-donald-macrae.html","Balmacara, 2 August 1883 - Donald Macrae"
"523",3,"1987","Ross-shire, Balmacara","Duncan Sinclair","Auchtertyre","http://napier-ross.blogspot.com/2011/08/balmacara-2-august-1883-duncan-sinclair.html","Balmacara, 2 August 1883 - Duncan Sinclair (recalled)"
"524",3,"1988","Inverness-shire, Glenshiel, Letterfearn","Murdo Macrae","Morvich","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-murdo-macrae.html","Letterfearn, 3 August 1883 - Murdo Macrae"
"525",3,"1992","Inverness-shire, Glenshiel, Letterfearn","Alexander Mclellan, Duncan Macrae","Morvich","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-alexander.html","Letterfearn, 3 August 1883 - Alexander Mclellan & Duncan Macrae"
"526",3,"1992","Inverness-shire, Glenshiel, Letterfearn","Rev Roderick Morrison","Kintail","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-rev-roderick.html","Letterfearn, 3 August 1883 - Rev Roderick Macrae"
"527",3,"1995","Inverness-shire, Glenshiel, Letterfearn","John Macrae, Farquhar Macrae","Bundaloch","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-john-macrae.html","Letterfearn, 3 August 1883 - John Macrae & Farquhar Macrae"
"528",3,"2000","Inverness-shire, Glenshiel, Letterfearn","Murdo Macrae","Inverinst","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-murdo-macrae_06.html","Letterfearn, 3 August 1883 - Murdo Macrae (Inverinet)"
"529",3,"2001","Inverness-shire, Glenshiel, Letterfearn","Alexander Macrae","Inverinst","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-alexander_06.html","Letterfearn, 3 August 1883 - Alexander Macrae"
"530",3,"2002","Inverness-shire, Glenshiel, Letterfearn","Rev Roderick Morison","Kintail","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-rev-roderick_06.html","Letterfearn, 3 August 1883 - Rev Roderick Morison"
"531",3,"2006","Inverness-shire, Glenshiel, Letterfearn","William Grant, Alexander Maclennan","Letterfearn","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-william-grant.html","Letterfearn, 3 August 1883 - William Grant & Alexander Maclennan"
"532",3,"2010","Inverness-shire, Glenshiel, Letterfearn","Alexander Macrae","Letterfearn","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-alexander_5881.html","Letterfearn, 3 August 1883 - Alexander Macrae (Letterfearn)"
"533",3,"2011","Inverness-shire, Glenshiel, Letterfearn","Christopher Macrae, David Macrae","Camusluinie","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-christopher.html","Letterfearn, 3 August 1883 - Christopher Macrae & David Macrae"
"534",3,"2013","Inverness-shire, Glenshiel, Letterfearn","Rev John Cameron","Dornie","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-rev-john.html","Letterfearn, 3 August 1883 - Rev John Cameron"
"535",3,"2015","Inverness-shire, Glenshiel, Letterfearn","Roderick Maclean","","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-roderick.html","Letterfearn, 3 August 1883 - Roderick Maclean"
"536",3,"2021","Inverness-shire, Glenshiel, Letterfearn","James Watson","","http://napier-ross.blogspot.com/2011/10/letterfearn-3-august-1883-james-watson.html","Letterfearn, 3 August 1883 - James Watson"
"537",3,"2022","Inverness-shire, Glenelg","John Mccuaig, John Mcphee","Arnisdale","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-john-mccuaig-and.html","Glenelg, 4 August 1883 - John Mccuaig and John Mcphee"
"538",3,"2027","Inverness-shire, Glenelg","Archibald Fletcher Mcgillivray, John Mcintyre","Camusbain, Arnisdale","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-archibald-f.html","Glenelg, 4 August 1883 - Archibald F. Mcgillivray and John Mcintyre"
"539",3,"2032","Inverness-shire, Glenelg","Donald Macpherson","Kirkton, Glenelg","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-donald-macpherson.html","Glenelg, 4 August 1883 - Donald Macpherson"
"540",3,"2039","Inverness-shire, Glenelg","James Milligan","Arnisdale","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-james-milligan.html","Glenelg, 4 August 1883 - James Milligan"
"541",3,"2046","Inverness-shire, Glenelg","Rev James Mcdonald","Glenelg","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-rev-james.html","Glenelg, 4 August 1883 - Rev James Mcdonald"
"542",3,"2052","Inverness-shire, Glenelg","Donald Macrae","Cosaig","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-donald-macrae.html","Glenelg, 4 August 1883 - Donald Macrae"
"543",3,"2057","Inverness-shire, Glenelg","Donald Stewart, Donald Mcleod","Galder","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-donald-stewart.html","Glenelg, 4 August 1883 - Donald Stewart and Donald Mcleod"
"544",3,"2062","Inverness-shire, Glenelg","Andrew Mitchell","Rattagan","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-andrew-mitchell.html","Glenelg, 4 August 1883 - Andrew Mitchell"
"545",3,"2064","Inverness-shire, Glenelg","William Mccrimmon","Bernera","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-william-mccrimmon.html","Glenelg, 4 August 1883 - William Mccrimmon"
"546",3,"2066","Inverness-shire, Glenelg","Donald Fraser","","http://napier-inverness.blogspot.com/2012/02/glenelg-4-august-1883-donald-fraser.html","Glenelg, 4 August 1883 - Donald Fraser"
"547",3,"2069","Inverness-shire, Glenelg","William Grant, Alexander Maclennan","Letterfearn","http://napier-ross.blogspot.com/2011/10/glenelg-4-august-1883-william-grant-and.html","Glenelg, 4 August 1883 - William Grant and Alexander Mclennan (Letterfearn)"
"548",3,"2070","Inverness-shire, Arisaig","Colen Macdonald, Ranald Macdonald","Bunacaimb","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-colin-macdonald.html","Arisaig, 6 August 1883 - Colin Macdonald and Ranald Macdonald"
"549",3,"2079","Inverness-shire, Arisaig","Donald Mcdonald, John Mceachran","Back of Keppoch","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-donald-mcdonald.html","Arisaig, 6 August 1883 - Donald Mcdonald and John Mceachran"
"550",3,"2084","Inverness-shire, Arisaig","Alexander Mcpherson, Alexander Mceachran","Strath","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-alexander.html","Arisaig, 6 August 1883 - Alexander Mcpherson and Alexander Mceachran"
"551",3,"2088","Inverness-shire, Arisaig","Rev Donald Maccallum","Arisaig","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-donald-maccallum.html","Arisaig, 6 August 1883 - Rev Donald Maccallum"
"552",3,"2103","Inverness-shire, Arisaig","Donald Mcvarish","Ardnish","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-donald-mcvarish.html","Arisaig, 6 August 1883 - Donald Mcvarish"
"553",3,"2106","Inverness-shire, Arisaig","Eneas Ranald Macdonell","Camusdarroch, Morar ","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-eneas-r-macdonell.html","Arisaig, 6 August 1883 - Eneas R. Macdonell"
"554",3,"2108","Inverness-shire, Arisaig","Rev Charles Macdonald","Mingarry, Moidart, Ardnamurchan","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-rev-charles.html","Arisaig, 6 August 1883 - Rev. Charles Macdonald"
"555",3,"2114","Inverness-shire, Arisaig","John Ranald Mcisaac","Dalnabreac, Moidart","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-john-r-mcisaac.html","Arisaig, 6 August 1883 - John R. Mcisaac"
"556",3,"2114","Inverness-shire, Arisaig","Captain Thomas Anthony Swinburne, Royal Navy","Eilean Shona","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-thomas-swinburne.html","Arisaig, 6 August 1883 - Thomas A. Swinburne"
"557",3,"2118","Inverness-shire, Arisaig","Nigel Banks Mackenzie","Fort William","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-nigel-b-mackenzie.html","Arisaig, 6 August 1883 - Nigel B. Mackenzie"
"558",3,"2126","Inverness-shire, Arisaig","Donald Mcdonald senior","Polnish","http://napier-inverness.blogspot.com/2012/02/arisaig-6-august-1883-donald-mcdonald_17.html","Arisaig, 6 August 1883 - Donald Mcdonald"
"559",3,"2128","Argyll, Tyree","Donald Mcdougall","Balphuil","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-donald-mcdougall.html","Tiree, 7 August 1883 - Donald Mcdougall"
"560",3,"2132","Argyll, Tyree","John Mcfadyen","Caolis","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-john-mcfadyen.html","Tiree, 7 August 1883 - John Mcfadyen"
"561",3,"2137","Argyll, Tyree","Angus Munn","Haenish","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-angus-munn.html","Tiree, 7 August 1883 - Angus Munn"
"562",3,"2139","Argyll, Tyree","Alexander Mclean","Balmeanoch","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-alexander-mclean.html","Tiree, 7 August 1883 - Alexander Mclean"
"563",3,"2141","Argyll, Tyree","Donald Macdonald, Hector Macdonald","Balamartin","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-donald-macdonald.html","Tiree, 7 August 1883 - Donald Macdonald and Hector Macdonald"
"564",3,"2148","Argyll, Tyree","Donald Macfarlane","Balamartin","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-donald-macfarlane.html","Tiree, 7 August 1883 - Donald Macfarlane"
"565",3,"2148","Argyll, Tyree","Alexander Buchanan","Tyree","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-alexander-buchanan.html","Tiree, 7 August 1883 - Alexander Buchanan"
"566",3,"2157","Argyll, Tyree","Hugh Macdiarmid","Tyree","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-hugh-macdiarmid.html","Tiree, 7 August 1883 - Hugh Macdiarmid"
"567",3,"2165","Argyll, Tyree","Lachlan Mcphail","Kilmoluag","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-lachlan-mcphail.html","Tiree, 7 August 1883 - Lachlan Mcphail"
"568",3,"2168","Argyll, Tyree","Donald Campbell, Donald Maclean","Kilmoluag","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-donald-campbell-and.html","Tiree, 7 August 1883 - Donald Campbell and Donald Maclean"
"569",3,"2171","Argyll, Tyree","Neil Mcneil","Vaul","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-neil-mcneil.html","Tiree, 7 August 1883 - Neil Mcneil"
"570",3,"2174","Argyll, Tyree","John Campbell","Bailence","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-john-campbell.html","Tiree, 7 August 1883 - John Campbell"
"571",3,"2175","Argyll, Tyree","Ronald Macdonald","Heanish","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-ronald-macdonald.html","Tiree, 7 August 1883 - Ronald Macdonald"
"572",3,"2177","Argyll, Tyree","Donald Sinclair, Archibald Campbell","Balphuil","http://napier-argyll.blogspot.com/2012/03/tiree-7-august-1883-donald-sinclair-and.html","Tiree, 7 August 1883 - Donald Sinclair and Archibald Campbell"
"573",3,"2179","Argyll, Tyree","James Sleven","","http://napier-argyll.blogspot.com/2012/03/tyree-7-august-1883-james-sleven.html","Tyree, 7 August 1883 - James Sleven"
"574",3,"2183","Argyll, Bunessan, Mull","Allan Mcinnes","Creich","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-allan.html","Bunessan, Mull, 8 August 1883 - Allan Mcinnes"
"575",3,"2189","Argyll, Bunessan, Mull","Donald Beaton, Alexander Macfarlane","Creich","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-donald_6032.html","Bunessan, Mull, 8 August 1883 - Donald Beaton and Alexander Macfarlane"
"576",3,"2191","Argyll, Bunessan, Mull","John Mccormick, John Mckinnon","Catchean","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-john.html","Bunessan, Mull, 8 August 1883  - John Mccormick and John Mckinnon"
"577",3,"2199","Argyll, Bunessan, Mull","Duncan Mclean, Lachlan Macdonald","Ardtun","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-duncan_12.html","Bunessan, Mull, 8 August 1883 - Duncan Mclean and Lachlan Macdonald"
"578",3,"2203","Argyll, Bunessan, Mull","Alexander Macpherson, Malcolm Mclean","Kinloch","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-alexander_1848.html","Bunessan, Mull, 8 August 1883 - Alexander Macpherson and Malcolm Mclean"
"579",3,"2208","Argyll, Bunessan, Mull","James Wyllie","","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-james.html","Bunessan, Mull, 8 August 1883 - James Wyllie"
"580",3,"2221","Argyll, Bunessan, Mull","Andrew Mitchell","Drumderfit, Inverness","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-andrew.html","Bunessan, Mull, 8 August 1883 - Andrew Mitchell"
"581",3,"2223","Argyll, Bunessan, Mull","Alexander Mckechnie, MB, CM (Glasgow)","Bunessan","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-alexander_12.html","Bunessan, Mull, 8 August 1883 - Alexander Mckechnie"
"582",3,"2224","Argyll, Bunessan, Mull","Neil Matheson","Bunessan","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-neil.html","Bunessan, Mull, 8 August 1883 - Neil Matheson"
"583",3,"2227","Argyll, Bunessan, Mull","Duncan Campbell","Oban","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-duncan.html","Bunessan, Mull, 8 August 1883 - Duncan Campbell"
"584",3,"2228","Argyll, Bunessan, Mull","Alexander Mcintyre","Ardalanish","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-alexander.html","Bunessan, Mull, 8 August 1883 - Alexander Mcintyre"
"585",3,"2231","Argyll, Bunessan, Mull","Donald Cameron","Creich","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-donald_12.html","Bunessan, Mull, 8 August 1883 - Donald Cameron"
"586",3,"2233","Argyll, Bunessan, Mull","Donald Macdonald","Lee","http://napier-argyll.blogspot.com/2012/03/bunessan-mull-8-august-1883-donald.html","Bunessan, Mull, 8 August 1883 - Donald Macdonald"
"587",3,"2235","Argyll, Tobermory, Mull","John Mccallum","Tobermory","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883-john_145.html","Tobermory, Mull, 10 August 1883 - John Mccallum"
"588",3,"2249","Argyll, Tobermory, Mull","John Mckinnon","Tobermory","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883-john_281.html","Tobermory, Mull, 10 August 1883 - John Mckinnon"
"589",3,"2251","Argyll, Tobermory, Mull","Lachlan Kennedy","Dervaig","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883-lachlan_13.html","Tobermory, Mull, 10 August 1883 - Lachlan Kennedy"
"590",3,"2253","Argyll, Tobermory, Mull","Lachlan Mcquarrie, Alexander Fletcher","Salen","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883-lachlan.html","Tobermory, Mull, 10 August 1883 - Lachlan Mcquarie and Alexander Fletcher"
"591",3,"2259","Argyll, Tobermory, Mull","Alexander Allan","Aros and Tobermory","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883-alexander.html","Tobermory, Mull, 10 August 1883 - Alexander Allan"
"592",3,"2265","Argyll, Tobermory, Mull","Angus Mcinnes","Tobermory","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883_13.html","Tobermory, Mull, 10 August 1883 - Angus Mcinnes"
"593",3,"2266","Argyll, Tobermory, Mull","James Beaton","Tobermory","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883-james.html","Tobermory, Mull, 10 August 1883 - James Beaton"
"594",3,"2268","Argyll, Tobermory, Mull","John Macdonald","Tobermory","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883-john_13.html","Tobermory, Mull, 10 August 1883 - John Macdonald"
"595",3,"2274","Argyll, Tobermory, Mull","John Campbell","Greenock","http://napier-argyll.blogspot.com/2012/03/tobermory-mull-10-august-1883-john.html","Tobermory, Mull, 10 August 1883 - John Campbell"
"596",3,"2280","Argyll, Lochaline","Charles Cameron","Acharacle, Ardnamurchan","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-charles.html","Lochaline, 11 August 1883 - Charles Cameron"
"597",3,"2283","Argyll, Lochaline","Duncan Macnaughton","Acharacle, Ardnamurchan","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-duncan.html","Lochaline, 11 August 1883 - Duncan Macnaughton"
"598",3,"2285","Argyll, Lochaline","Dugald Mcgregor","Ardtornish","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-dugald.html","Lochaline, 11 August 1883 - Dugald Mcgregor"
"599",3,"2291","Argyll, Lochaline","Alexander Cameron","Lochaline ","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-alexander_18.html","Lochaline, 11 August 1883 - Alexander Cameron"
"600",3,"2294","Argyll, Lochaline","Malcolm Mclachlan","Barr","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-malcolm.html","Lochaline, 11 August 1883 - Malcolm Mclachlan"
"601",3,"2297","Argyll, Lochaline","Alexander Macdonald","Bunavullin","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-alexander.html","Lochaline, 11 August 1883 - Alexander Macdonald"
"602",3,"2301","Argyll, Lochaline","John Macdonald","Glasgow","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-john-macdonald.html","Lochaline, 11 August 1883 - John Macdonald"
"603",3,"2306","Argyll, Lochaline","William Henderson Hardie","Lochaline Estate","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-william.html","Lochaline, 11 August 1883 - William Henderson Hardie"
"604",3,"2315","Argyll, Lochaline","James Thomas Shaw","Barr, Mongastell","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-james-thomas.html","Lochaline, 11 August 1883 - James Thomas Shaw"
"605",3,"2317","Argyll, Lochaline","John Cameron","Lochaline","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-john-cameron.html","Lochaline, 11 August 1883 - John Cameron"
"606",3,"2321","Argyll, Lochaline","Joseph Clement Gordon","Drimnin","http://napier-argyll.blogspot.com/2012/03/lochaline-11-august-1883-joseph-clement.html","Lochaline, 11 August 1883 - Joseph Clement Gordon"
"607",3,"2322","Argyll, Lismore","Connell Connel","Balnagowan","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-connell-connel.html","Lismore, 13 August 1883 - Connell Connel"
"608",3,"2324","Argyll, Lismore","Duncan Mcdonald","Port Ramsay","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-duncan-mcdonald.html","Lismore, 13 August 1883 - Duncan Mcdonald"
"609",3,"2327","Argyll, Lismore","Alexander Buchanan","Killean","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-alexander.html","Lismore, 13 August 1883 - Alexander Buchanan"
"610",3,"2329","Argyll, Lismore","Dugald Carmichael","Balamaillachean","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-dugald.html","Lismore, 13 August 1883 - Dugald Carmichael"
"611",3,"2333","Argyll, Lismore","Dugald Buchanan","Balnagowan","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-dugald-buchanan.html","Lismore, 13 August 1883 - Dugald Buchanan"
"612",3,"2335","Argyll, Lismore","Alexander Mccoll","Park","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-alexander-mccoll.html","Lismore, 13 August 1883 - Alexander Mccoll"
"613",3,"2336","Argyll, Lismore","Hugh Carmichael","Port Ramsay","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-hugh-carmichael.html","Lismore, 13 August 1883 - Hugh Carmichael"
"614",3,"2338","Argyll, Lismore","Hugh Cameron","Killean","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-hugh-cameron.html","Lismore, 13 August 1883 - Hugh Cameron"
"615",3,"2342","Argyll, Lismore","James Wilson","Baligarve","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-james-wilson.html","Lismore, 13 August 1883 - James Wilson"
"616",3,"2345","Argyll, Lismore","Dugald Mcintyre","Frackersaig","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-dugald-mcintyre.html","Lismore, 13 August 1883 - Dugald Mcintyre"
"617",3,"2350","Argyll, Lismore","John Fraser Sim","Oban","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-john-fraser-sim.html","Lismore, 13 August 1883 - John Fraser Sim"
"618",3,"2357","Argyll, Lismore","Mary Carmichael","late of Park","http://napier-argyll.blogspot.com/2012/03/lismore-13-august-1883-mary-carmichael.html","Lismore, 13 August 1883 - Mary Carmichael"
"619",3,"2359","Caithness, Lybster","Rev James Mcculloch","Latheron","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-rev.html","Lybster, Caithness, 4 October 1883 - Rev James Mcculloch"
"620",3,"2371","Caithness, Lybster","George Sinclair","Latheron","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883_10.html","Lybster, Caithness, 4 October 1883 - George Sinclair"
"621",3,"2374","Caithness, Lybster","James Millar","Achow, Swiney","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-james.html","Lybster, Caithness, 4 October 1883 - James Miller"
"622",3,"2379","Caithness, Lybster","James Innes Stewart","Lybster","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-james_10.html","Lybster, Caithness, 4 October 1883 - James Innes Stewart"
"623",3,"2385","Caithness, Lybster","John Mowat","Lybster","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-john.html","Lybster, Caithness, 4 October 1883 - John Mowat"
"624",3,"2391","Caithness, Lybster","John Mcdonald Nimmo","Wick","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-john_10.html","Lybster, Caithness, 4 October 1883 - John Mcdonald Nimmo"
"625",3,"2394","Caithness, Lybster","Donald Mckay","Bulldoo, Caithness","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-donald.html","Lybster, Caithness, 4 October 1883 - Donald Mckay"
"626",3,"2401","Caithness, Lybster","James Waters","Bower, Caithness","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-james_6240.html","Lybster, Caithness, 4 October 1883 - James Waters"
"627",3,"2411","Caithness, Lybster","George Cormack","Bruan, Caithness","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-george.html","Lybster, Caithness, 4 October 1883 - George Cormack"
"628",3,"2421","Caithness, Lybster","Alexander Sutherland","Roster of Clyth, Caithness","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883_7708.html","Lybster, Caithness, 4 October 1883 - Alexander Sutherland"
"629",3,"2426","Caithness, Lybster","Magnus Sinclair, Written Statement","Lingland, Clyth, Caithness","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-magnus.html","Lybster, Caithness, 4 October 1883 - Magnus Sinclair"
"630",3,"2427","Caithness, Lybster","Adam Sharp","Clyth, Caithness","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-adam.html","Lybster, Caithness, 4 October 1883 - Adam Sharp"
"631",3,"2430","Caithness, Lybster","James Purves","Barrowgill Mains, Caithness","http://napier-sutherland.blogspot.com/2010/11/lybster-caithness-4-october-1883-james_3613.html","Lybster, Caithness, 4 October 1883 - James Purves"
"632",3,"2431","Sutherland, Helmsdale","Angus Sutherland","Glasgow Academy","http://napier-sutherland.blogspot.com/2010/11/helmsdale-sutherland-6-october-1883_28.html","Helmsdale, Sutherland, 6 October 1883 - Angus Sutherland"
"633",3,"2449","Sutherland, Helmsdale","John Fraser","Gartamore, Kildonan","http://napier-sutherland.blogspot.com/2010/11/helmsdale-sutherland-6-october-1883_116.html","Helmsdale, Sutherland, 6 October 1883 - John Fraser"
"634",3,"2452","Sutherland, Helmsdale","Adam Bannerman","Marrel, Kildonan","http://napier-sutherland.blogspot.com/2010/11/helmsdale-sutherland-6-october-1883_6327.html","Helmsdale, Sutherland, 6 October 1883 - Adam Bannerman"
"635",3,"2456","Sutherland, Helmsdale","Sinclair Cooper","Helmsdale","http://napier-sutherland.blogspot.com/2010/11/helmsdale-sutherland-6-october-1883_29.html","Helmsdale, Sutherland, 6 October 1883 - Sinclair Cooper"
"636",3,"2462","Sutherland, Helmsdale","George Greig","Auchintoul Lodge","http://napier-sutherland.blogspot.com/2010/11/helmsdale-sutherland-6-october-1883_8209.html","Helmsdale, Sutherland, 6 October 1883 - George Greig"
"637",3,"2475","Sutherland, Helmsdale","Alexander Gunn","Bual, West Helmsdale","http://napier-sutherland.blogspot.com/2010/11/helmsdale-sutherland-6-october-1883_4360.html","Helmsdale, Sutherland, 6 October 1883 - Alexander Gunn"
"638",3,"2477","Sutherland, Helmsdale","James Purves","Barrowgill Mains","http://napier-sutherland.blogspot.com/2010/11/helmsdale-sutherland-6-october-1883_6148.html","Helmsdale, Sutherland, 6 October 1883 - James Purves"
"639",3,"2483","Sutherland, Helmsdale","William Mackay","Thurso","http://napier-sutherland.blogspot.com/2010/11/helmsdale-sutherland-6-october-1883_5405.html","Helmsdale, Sutherland, 6 October 1883 - William Mackay"
"640",3,"2486","Sutherland, Golspie","William Black, John Ross","Pitaxie","http://napier-sutherland.blogspot.com/2010/12/golspie-sutherland-8-october-1883.html","Golspie, Sutherland, 8 October 1883 - William Black and John Ross"
"641",3,"2496","Sutherland, Golspie","George Macdonald","Lairg","http://napier-sutherland.blogspot.com/2010/12/golspie-sutherland-8-october-1883_01.html","Golspie, Sutherland, 8 October 1883 - George Macdonald"
"642",3,"2503","Sutherland, Golspie","Angus Ross","Ballone, Lairg","http://napier-sutherland.blogspot.com/2010/12/golspie-sutherland-8-october-1883-angus.html","Golspie, Sutherland, 8 October 1883 - Angus Ross"
"643",3,"2505","Sutherland, Golspie","John Mackay","Hereford","http://napier-sutherland.blogspot.com/2010/12/golspie-sutherland-8-october-1883-john.html","Golspie, Sutherland, 8 October 1883 - John Mackay"
"644",3,"2512","Sutherland, Golspie","John Sutherland","Pittentrail","http://napier-sutherland.blogspot.com/2010/12/golspie-sutherland-8-october-1883-john_19.html","Golspie, Sutherland, 8 October 1883 - John Sutherland"
"645",3,"2516","Sutherland, Golspie","General Sir Arnold Burrowes Kemball, Joseph Peacock","Sutherland Estates","http://napier-sutherland.blogspot.com/2011/02/golspie-sutherland-8-october-1883.html","Golspie, Sutherland, 8 October 1883 - Arnold Kemball and Joseph Peacock"
"646",3,"2537","Sutherland, Golspie","William Sutherland Fraser","Dornoch","http://napier-sutherland.blogspot.com/2011/02/golspie-sutherland-8-october-1883_01.html","Golspie, Sutherland, 8 October 1883 - William Sutherland Fraser"
"647",3,"2540","Sutherland, Golspie","Donald Simpson","Achrimsdale, Clyne","http://napier-sutherland.blogspot.com/2011/02/golspie-sutherland-8-october-1883_1952.html","Golspie, Sutherland, 8 October 1883 - Donald Simpson"
